序号	字	Unicode	画数
3087	酷	U+9177	14
3088	酿	U+917F	14
3089	酸	U+9178	14
3090	碟	U+789F	14
3091	碱	U+78B1	14
3092	碳	U+78B3	14
3093	磁	U+78C1	14
3094	愿	U+613F	14
3095	需	U+9700	14
3096	辖	U+8F96	14
3097	辗	U+8F97	14
3098	雌	U+96CC	14
3099	裳	U+88F3	14
3100	颗	U+9897	14
3101	瞅	U+7785	14
3102	墅	U+5885	14
3103	嗽	U+55FD	14
3104	踊	U+8E0A	14
3105	蜻	U+873B	14
3106	蜡	U+8721	14
3107	蝇	U+8747	14
3108	蜘	U+8718	14
3109	蝉	U+8749	14
3110	嘛	U+561B	14
3111	嘀	U+5600	14
3112	赚	U+8D5A	14
3113	锹	U+9539	14
3114	锻	U+953B	14
3115	镀	U+9540	14
3116	舞	U+821E	14
3117	舔	U+8214	14
3118	稳	U+7A33	14
3119	熏	U+718F	14
3120	箕	U+7B95	14
3121	算	U+7B97	14
3122	箩	U+7BA9	14
3123	管	U+7BA1	14
3124	箫	U+7BAB	14
3125	舆	U+8206	14
3126	僚	U+50DA	14
3127	僧	U+50E7	14
3128	鼻	U+9F3B	14
3129	魄	U+9B44	14
3130	魅	U+9B45	14
3131	貌	U+8C8C	14
3132	膜	U+819C	14
3133	膊	U+818A	14
3134	膀	U+8180	14
3135	鲜	U+9C9C	14
3136	疑	U+7591	14
3137	孵	U+5B75	14
3138	馒	U+9992	14
3139	裹	U+88F9	14
3140	敲	U+6572	14
3141	豪	U+8C6A	14
3142	膏	U+818F	14
3143	遮	U+906E	14
3144	腐	U+8150	14
3145	瘩	U+7629	14
3146	瘟	U+761F	14
3147	瘦	U+7626	14
3148	辣	U+8FA3	14
3149	彰	U+5F70	14
3150	竭	U+7AED	14
3151	端	U+7AEF	14
3152	旗	U+65D7	14
3153	精	U+7CBE	14
3154	粹	U+7CB9	14
3155	歉	U+6B49	14
3156	弊	U+5F0A	14
3157	熄	U+7184	14
3158	熔	U+7194	14
3159	煽	U+717D	14
3160	潇	U+6F47	14
3161	漆	U+6F06	14
3162	漱	U+6F31	14
3163	漂	U+6F02	14
3164	漫	U+6F2B	14
3165	滴	U+6EF4	14
3166	漾	U+6F3E	14
3167	演	U+6F14	14
3168	漏	U+6F0F	14
3169	慢	U+6162	14
3170	慷	U+6177	14
3171	寨	U+5BE8	14
3172	赛	U+8D5B	14
3173	寡	U+5BE1	14
3174	察	U+5BDF	14
3175	蜜	U+871C	14
3176	寥	U+5BE5	14
3177	谭	U+8C2D	14
3178	肇	U+8087	14
3179	褐	U+8910	14
3180	褪	U+892A	14
3181	谱	U+8C31	14
3182	隧	U+96A7	14
3183	嫩	U+5AE9	14
3184	翠	U+7FE0	14
3185	熊	U+718A	14
3186	凳	U+51F3	14
3187	骡	U+9AA1	14
3188	缩	U+7F29	14
3189	慧	U+6167	15
3190	撵	U+64B5	15
3191	撕	U+6495	15
3192	撒	U+6492	15
3193	撩	U+64A9	15
3194	趣	U+8DA3	15
3195	趟	U+8D9F	15
3196	撑	U+6491	15
3197	撮	U+64AE	15
3198	撬	U+64AC	15
3199	播	U+64AD	15
3200	擒	U+64D2	15
3201	墩	U+58A9	15
3202	撞	U+649E	15
3203	撤	U+64A4	15
3204	增	U+589E	15
3205	撰	U+64B0	15
3206	聪	U+806A	15
3207	鞋	U+978B	15
3208	鞍	U+978D	15
3209	蕉	U+8549	15
3210	蕊	U+854A	15
3211	蔬	U+852C	15
3212	蕴	U+8574	15
3213	横	U+6A2A	15
3214	槽	U+69FD	15
3215	樱	U+6A31	15
3216	橡	U+6A61	15
3217	樟	U+6A1F	15
3218	橄	U+6A44	15
3219	敷	U+6577	15
3220	豌	U+8C4C	15
3221	飘	U+98D8	15
3222	醋	U+918B	15
3223	醇	U+9187	15
3224	醉	U+9189	15
3225	磕	U+78D5	15
3226	磊	U+78CA	15
3227	磅	U+78C5	15
3228	碾	U+78BE	15
3229	震	U+9707	15
3230	霄	U+9704	15
3231	霉	U+9709	15
3232	瞒	U+7792	15
3233	题	U+9898	15
3234	暴	U+66B4	15
3235	瞎	U+778E	15
3236	嘻	U+563B	15
3237	嘶	U+5636	15
3238	嘲	U+5632	15
3239	嘹	U+5639	15
3240	影	U+5F71	15
3241	踢	U+8E22	15
3242	踏	U+8E0F	15
3243	踩	U+8E29	15
3244	踪	U+8E2A	15
3245	蝶	U+8776	15
3246	蝴	U+8774	15
3247	蝠	U+8760	15
3248	蝎	U+874E	15
3249	蝌	U+874C	15
3250	蝗	U+8757	15
3251	蝙	U+8759	15
3252	嘿	U+563F	15
3253	嘱	U+5631	15
3254	幢	U+5E62	15
3255	墨	U+58A8	15
3256	镇	U+9547	15
3257	镐	U+9550	15
3258	镑	U+9551	15
3259	靠	U+9760	15
3260	稽	U+7A3D	15
3261	稻	U+7A3B	15
3262	黎	U+9ECE	15
3263	稿	U+7A3F	15
3264	稼	U+7A3C	15
3265	箱	U+7BB1	15
3266	篓	U+7BD3	15
3267	箭	U+7BAD	15
3268	篇	U+7BC7	15
3269	僵	U+50F5	15
3270	躺	U+8EBA	15
3271	僻	U+50FB	15
3272	德	U+5FB7	15
3273	艘	U+8258	15
3274	膝	U+819D	15
3275	膛	U+819B	15
3276	鲤	U+9CA4	15
3277	鲫	U+9CAB	15
3278	熟	U+719F	15
3279	摩	U+6469	15
3280	褒	U+8912	15
3281	瘪	U+762A	15
3282	瘤	U+7624	15
3283	瘫	U+762B	15
3284	凛	U+51DB	15
3285	颜	U+989C	15
3286	毅	U+6BC5	15
3287	糊	U+7CCA	15
3288	遵	U+9075	15
3289	憋	U+618B	15
3290	潜	U+6F5C	15
3291	澎	U+6F8E	15
3292	潮	U+6F6E	15
3293	潭	U+6F6D	15
3294	鲨	U+9CA8	15
3295	澳	U+6FB3	15
3296	潘	U+6F58	15
3297	澈	U+6F88	15
3298	澜	U+6F9C	15
3299	澄	U+6F84	15
3300	懂	U+61C2	15
3301	憔	U+6194	15
3302	懊	U+61CA	15
3303	憎	U+618E	15
3304	额	U+989D	15
3305	翩	U+7FE9	15
3306	褥	U+8925	15
3307	谴	U+8C34	15
3308	鹤	U+9E64	15
3309	憨	U+61A8	15
3310	慰	U+6170	15
3311	劈	U+5288	15
3312	履	U+5C65	15
3313	豫	U+8C6B	15
3314	缭	U+7F2D	15
3315	撼	U+64BC	16
3316	擂	U+64C2	16
3317	操	U+64CD	16
3318	擅	U+64C5	16
3319	燕	U+71D5	16
3320	蕾	U+857E	16
3321	薯	U+85AF	16
3322	薛	U+859B	16
3323	薇	U+8587	16
3324	擎	U+64CE	16
3325	薪	U+85AA	16
3326	薄	U+8584	16
3327	颠	U+98A0	16
3328	翰	U+7FF0	16
3329	噩	U+5669	16
3330	橱	U+6A71	16
3331	橙	U+6A59	16
3332	橘	U+6A58	16
3333	整	U+6574	16
3334	融	U+878D	16
3335	瓢	U+74E2	16
3336	醒	U+9192	16
3337	霍	U+970D	16
3338	霎	U+970E	16
3339	辙	U+8F99	16
3340	冀	U+5180	16
3341	餐	U+9910	16
3342	嘴	U+5634	16
3343	踱	U+8E31	16
3344	蹄	U+8E44	16
3345	蹂	U+8E42	16
3346	蟆	U+87C6	16
3347	螃	U+8783	16
3348	器	U+5668	16
3349	噪	U+566A	16
3350	鹦	U+9E66	16
3351	赠	U+8D60	16
3352	默	U+9ED8	16
3353	黔	U+9ED4	16
3354	镜	U+955C	16
3355	赞	U+8D5E	16
3356	穆	U+7A46	16
3357	篮	U+7BEE	16
3358	篡	U+7BE1	16
3359	篷	U+7BF7	16
3360	篱	U+7BF1	16
3361	儒	U+5112	16
3362	邀	U+9080	16
3363	衡	U+8861	16
3364	膨	U+81A8	16
3365	雕	U+96D5	16
3366	鲸	U+9CB8	16
3367	磨	U+78E8	16
3368	瘾	U+763E	16
3369	瘸	U+7638	16
3370	凝	U+51DD	16
3371	辨	U+8FA8	16
3372	辩	U+8FA9	16
3373	糙	U+7CD9	16
3374	糖	U+7CD6	16
3375	糕	U+7CD5	16
3376	燃	U+71C3	16
3377	濒	U+6FD2	16
3378	澡	U+6FA1	16
3379	激	U+6FC0	16
3380	懒	U+61D2	16
3381	憾	U+61BE	16
3382	懈	U+61C8	16
3383	窿	U+7ABF	16
3384	壁	U+58C1	16
3385	避	U+907F	16
3386	缰	U+7F30	16
3387	缴	U+7F34	16
3388	戴	U+6234	17
3389	擦	U+64E6	17
3390	藉	U+85C9	17
3391	鞠	U+97A0	17
3392	藏	U+85CF	17
3393	藐	U+85D0	17
3394	檬	U+6AAC	17
3395	檐	U+6A90	17
3396	檀	U+6A80	17
3397	礁	U+7901	17
3398	磷	U+78F7	17
3399	霜	U+971C	17
3400	霞	U+971E	17
3401	瞭	U+77AD	17
3402	瞧	U+77A7	17
3403	瞬	U+77AC	17
3404	瞳	U+77B3	17
3405	瞩	U+77A9	17
3406	瞪	U+77AA	17
3407	曙	U+66D9	17
3408	蹋	U+8E4B	17
3409	蹈	U+8E48	17
3410	螺	U+87BA	17
3411	蟋	U+87CB	17
3412	蟀	U+87C0	17
3413	嚎	U+568E	17
3414	赡	U+8D61	17
3415	穗	U+7A57	17
3416	魏	U+9B4F	17
3417	簧	U+7C27	17
3418	簇	U+7C07	17
3419	繁	U+7E41	17
3420	徽	U+5FBD	17
3421	爵	U+7235	17
3422	朦	U+6726	17
3423	臊	U+81CA	17
3424	鳄	U+9CC4	17
3425	癌	U+764C	17
3426	辫	U+8FAB	17
3427	赢	U+8D62	17
3428	糟	U+7CDF	17
3429	糠	U+7CE0	17
3430	燥	U+71E5	17
3431	懦	U+61E6	17
3432	豁	U+8C41	17
3433	臀	U+81C0	17
3434	臂	U+81C2	17
3435	翼	U+7FFC	17
3436	骤	U+9AA4	17
3437	藕	U+85D5	18
3438	鞭	U+97AD	18
3439	藤	U+85E4	18
3440	覆	U+8986	18
3441	瞻	U+77BB	18
3442	蹦	U+8E66	18
3443	嚣	U+56A3	18
3444	镰	U+9570	18
3445	翻	U+7FFB	18
3446	鳍	U+9CCD	18
3447	鹰	U+9E70	18
3448	瀑	U+7011	18
3449	襟	U+895F	18
3450	璧	U+74A7	18
3451	戳	U+6233	18
3452	孽	U+5B7D	19
3453	警	U+8B66	19
3454	蘑	U+8611	19
3455	藻	U+85FB	19
3456	攀	U+6500	19
3457	曝	U+66DD	19
3458	蹲	U+8E72	19
3459	蹭	U+8E6D	19
3460	蹬	U+8E6C	19
3461	巅	U+5DC5	19
3462	簸	U+7C38	19
3463	簿	U+7C3F	19
3464	蟹	U+87F9	19
3465	颤	U+98A4	19
3466	靡	U+9761	19
3467	癣	U+7663	19
3468	瓣	U+74E3	19
3469	羹	U+7FB9	19
3470	鳖	U+9CD6	19
3471	爆	U+7206	19
3472	疆	U+7586	19
3473	鬓	U+9B13	20
3474	壤	U+58E4	20
3475	馨	U+99A8	20
3476	耀	U+8000	20
3477	躁	U+8E81	20
3478	蠕	U+8815	20
3479	嚼	U+56BC	20
3480	嚷	U+56B7	20
3481	巍	U+5DCD	20
3482	籍	U+7C4D	20
3483	鳞	U+9CDE	20
3484	魔	U+9B54	20
3485	糯	U+7CEF	20
3486	灌	U+704C	20
3487	譬	U+8B6C	20
3488	蠢	U+8822	21
3489	霸	U+9738	21
3490	露	U+9732	21
3491	霹	U+9739	21
3492	躏	U+8E8F	21
3493	黯	U+9EEF	21
3494	髓	U+9AD3	21
3495	赣	U+8D63	21
3496	囊	U+56CA	22
3497	镶	U+9576	22
3498	瓤	U+74E4	22
3499	罐	U+7F50	23
3500	矗	U+77D7	24
